"ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","DOK","StimID","AsmtType","ItemType","Calculator","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","Translation","ExtPool","SpaErrors"
"29251","Math",11,11,1,"O",1,NA,"CAT","mc","Yes",0.36456,0.82236,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29345","Math",11,11,4,"C",2,NA,"CAT","mc","Yes",0.14529,4.82642,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29437","Math",11,11,1,"E",1,NA,"CAT","mc","Yes",0.22816,3.68727,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29457","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.13852,2.66829,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29459","Math",11,11,1,"N",2,NA,"CAT","mi","Yes",0.44541,3.78944,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29461","Math",11,11,1,"N",2,NA,"CAT","mi","Yes",0.676,3.82699,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29463","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.18164,3.94585,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29465","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.09084,3.58065,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29467","Math",11,11,1,"N",2,NA,"CAT","mi","Yes",0.26285,5.27722,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29469","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.34363,4.03927,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29471","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.25576,5.14418,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29503","Math",11,11,3,"D",3,NA,"CAT","mi","Yes",1.22273,2.84972,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29507","Math",11,11,3,"B",3,NA,"CAT","sa","Yes",0.72495,3.70798,0,0,0.04464,-0.04464,NA,NA,NA,NA,NA,"PRN","spa",0,0
"29595","Math",11,11,4,"A",3,NA,"CAT","mc","Yes",0.13563,5.90659,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"29647","Math",11,11,1,"L",1,NA,"CAT","mi","Yes",0.4478,2.32882,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29661","Math",11,11,1,"J",1,NA,"CAT","mc","Yes",0.13921,3.65864,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"29753","Math",11,11,3,"D",2,NA,"CAT","ms","Yes",0.45846,5.80442,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29755","Math",11,11,4,"C",2,NA,"CAT","ms","Yes",0.48552,3.73486,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29759","Math",11,11,1,"C",1,NA,"CAT","mc","Yes",0.36929,-1.355,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29761","Math",11,11,1,"C",1,NA,"CAT","mc","Yes",0.40397,-0.30597,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29783","Math",11,11,3,"C",3,NA,"CAT","ms","Yes",0.52028,4.91483,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29821","Math",11,11,2,"A",2,NA,"CAT","ms","Yes",0.68404,2.56854,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30029","Math",11,11,2,"A",2,NA,"CAT","mc","Yes",0.10325,4.37019,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"30031","Math",11,11,2,"A",2,NA,"CAT","mc","Yes",0.18752,-1.05966,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30047","Math",11,11,4,"C",2,NA,"CAT","ms","Yes",0.66343,3.55949,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"30311","Math",11,11,4,"E",3,NA,"CAT","ms","Yes",0.44627,3.8458,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"30313","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.39057,3.47534,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"30317","Math",11,11,1,"P",2,NA,"CAT","mi","Yes",0.44756,4.39713,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30319","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",0.34172,4.82358,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30321","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.15808,3.72567,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30323","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.3536,0.89868,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30325","Math",11,11,3,"D",3,NA,"CAT","ms","Yes",0.73245,3.74665,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"30327","Math",11,11,2,"A",3,NA,"CAT","mc","Yes",0.16897,0.96921,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30329","Math",11,11,2,"D",2,NA,"CAT","mi","Yes",0.34512,3.495,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30333","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",0.61903,3.97901,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30345","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",1.32927,3.40216,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30347","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",0.94743,2.89946,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,1
"30349","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",0.86706,2.63899,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30351","Math",11,11,3,"A",3,NA,"CAT","mi","Yes",0.40312,2.33533,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"30355","Math",11,11,2,"D",2,NA,"CAT","mc","Yes",0.26567,3.24585,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30357","Math",11,11,2,"A",2,NA,"CAT","mc","Yes",0.1896,3.55779,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30560","Math",11,11,2,"A",2,NA,"CAT","mi","Yes",0.32762,5.98531,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30766","Math",11,11,1,"O",1,NA,"CAT","mi","Yes",0.98496,1.39441,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"30883","Math",11,11,1,"J",2,NA,"CAT","mc","Yes",0.4647,-0.11986,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31172","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.30251,2.40402,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31207","Math",11,11,1,"J",2,NA,"CAT","mc","Yes",0.36151,2.02047,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31210","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.28948,4.66052,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31225","Math",11,11,3,"G",2,NA,"CAT","mi","Yes",0.60188,3.16584,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31313","Math",11,11,1,"C",1,NA,"CAT","mi","Yes",0.75858,2.8079,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31318","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.46198,0.08833,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31320","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.17297,0.84004,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31322","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.22696,5.26153,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31324","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.13062,2.19356,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31326","Math",11,11,1,"M",1,NA,"CAT","mi","Yes",0.34099,5.10801,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31329","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.69075,2.76879,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31338","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.11325,3.99285,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31342","Math",11,11,1,"N",2,NA,"CAT","mi","Yes",0.23726,4.24446,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31349","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",0.6997,2.80434,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31380","Math",11,11,3,"A",3,NA,"CAT","ms","Yes",0.43,3.75333,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31383","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.2532,2.9872,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31388","Math",11,11,3,"E",3,NA,"CAT","mi","Yes",0.64204,3.27335,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31405","Math",11,11,4,"A",3,NA,"CAT","mc","Yes",0.11518,5.11674,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31407","Math",11,11,4,"D",3,NA,"CAT","mc","Yes",0.14977,3.80584,0,NA,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"31412","Math",11,11,4,"B",3,NA,"CAT","sa","Yes",0.46804,4.51033,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31414","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.31962,2.26088,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31432","Math",11,11,4,"C",1,NA,"CAT","ms","Yes",0.60765,2.63863,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31434","Math",11,11,3,"A",2,NA,"CAT","ms","Yes",0.55909,3.96508,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31438","Math",11,11,3,"C",2,NA,"CAT","mc","Yes",0.20373,3.15065,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31440","Math",11,11,3,"A",2,NA,"CAT","ms","Yes",0.43284,4.24369,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31442","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.34179,1.02207,0,NA,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"31445","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.2264,2.73226,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31447","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.23449,4.62955,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31450","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.40116,3.6336,0,NA,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"31453","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.21363,1.75461,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"31456","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.37452,0.24409,0,NA,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"31461","Math",11,11,3,"A",2,NA,"CAT","ms","Yes",0.44495,5.58539,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31465","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.30803,3.00789,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31470","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",1.21676,2.85547,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31473","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.24325,2.26094,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31475","Math",11,11,3,"F",3,NA,"CAT","mc","Yes",0.28528,0.95426,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31477","Math",11,11,3,"F",3,NA,"CAT","mc","Yes",0.23821,2.40593,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31479","Math",11,11,3,"F",3,NA,"CAT","mc","Yes",0.10496,2.27722,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31484","Math",11,11,2,"B",2,NA,"CAT","ms","Yes",0.65918,3.97467,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31486","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.62539,0.89238,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31489","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.29323,0.97177,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31491","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.4549,0.88963,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31493","Math",11,11,3,"F",3,NA,"CAT","ms","Yes",0.68491,3.0564,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31496","Math",11,11,3,"F",3,NA,"CAT","ms","Yes",0.5504,3.15846,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31688","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",0.75062,2.174,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31696","Math",11,11,1,"L",2,NA,"CAT","mc","Yes",0.25588,0.81722,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31698","Math",11,11,1,"P",2,NA,"CAT","mc","No",0.17165,2.76651,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31716","Math",11,11,1,"O",1,NA,"CAT","mi","Yes",0.72192,1.41084,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31912","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.90285,2.90258,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31914","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.11743,4.67908,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31916","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.34139,0.05501,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"31918","Math",11,11,1,"O",1,NA,"CAT","mc","Yes",0.39921,1.05163,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32074","Math",11,11,1,"C",2,NA,"CAT","ms","Yes",0.58883,1.34781,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32210","Math",11,11,1,"P",2,NA,"CAT","mi","Yes",0.51453,4.31116,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32230","Math",11,11,1,"B",2,NA,"CAT","mi","No",0.43694,2.32161,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32232","Math",11,11,1,"B",2,NA,"CAT","mi","No",0.90099,3.28437,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32238","Math",11,11,1,"A",2,NA,"CAT","mc","No",0.21997,2.50859,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32246","Math",11,11,1,"N",2,NA,"CAT","mc","Yes",0.19663,3.08805,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32532","Math",11,11,1,"C",1,NA,"CAT","mc","Yes",0.61188,0.97794,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32614","Math",11,11,4,"F",3,NA,"CAT","mc","Yes",0.1253,4.39079,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32620","Math",11,11,1,"L",2,NA,"CAT","mi","Yes",0.5751,3.52626,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32648","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.1887,1.92178,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32652","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.12539,1.71458,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32654","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.1709,1.46648,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32656","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.21503,2.25015,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32658","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.13604,1.68974,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32660","Math",11,11,3,"A",2,NA,"CAT","mc","No",0.27053,1.97081,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32670","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.70888,0.85521,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32672","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.16559,2.41702,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32674","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.27759,0.17206,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32676","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.4648,0.29592,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32680","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.53742,0.6371,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32684","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.39351,1.90082,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32686","Math",11,11,3,"G",3,NA,"CAT","mc","Yes",0.14024,5.54109,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32688","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.1942,0.87342,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32696","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.21604,2.75971,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32700","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.08974,3.96517,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32706","Math",11,11,3,"F",3,NA,"CAT","mc","Yes",0.5215,1.99849,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32708","Math",11,11,3,"F",3,NA,"CAT","mc","Yes",0.31995,1.74833,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32711","Math",11,11,3,"F",2,NA,"CAT","mc","Yes",0.18392,-1.63565,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32715","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.35384,1.0253,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32719","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.28856,4.58345,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32721","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.20842,1.95587,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32727","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.36084,2.42683,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32729","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.23412,3.7702,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32733","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.16143,3.87725,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32741","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.27212,4.67276,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32743","Math",11,11,4,"D",3,NA,"CAT","mc","Yes",0.30432,4.6453,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32745","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.15061,3.12747,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32747","Math",11,11,3,"A",2,NA,"CAT","mc","Yes",0.39785,2.65792,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32750","Math",11,11,4,"D",3,NA,"CAT","ms","Yes",0.39858,4.46431,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"32902","Math",11,11,4,"A",2,NA,"CAT","eq","Yes",0.66834,3.58589,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32904","Math",11,11,4,"A",2,NA,"CAT","eq","Yes",0.64249,4.0113,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32908","Math",11,11,4,"D",2,NA,"CAT","eq","Yes",0.28132,5.0289,0,0,-2.15036,2.15036,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32914","Math",11,11,4,"A",2,NA,"CAT","eq","Yes",0.91635,3.04309,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"32916","Math",11,11,3,"B",3,NA,"CAT","gi","Yes",0.73205,3.47984,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32918","Math",11,11,2,"C",2,NA,"CAT","gi","Yes",0.72975,2.54853,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32920","Math",11,11,2,"A",2,NA,"CAT","gi","Yes",0.54871,4.72556,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32926","Math",11,11,4,"A",2,NA,"CAT","eq","Yes",0.56769,4.2058,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32928","Math",11,11,4,"A",2,NA,"CAT","eq","Yes",0.91429,2.79814,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32930","Math",11,11,2,"A",2,NA,"CAT","eq","Yes",0.56812,3.05517,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32932","Math",11,11,2,"A",2,NA,"CAT","eq","Yes",0.75426,3.08847,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32936","Math",11,11,4,"A",3,NA,"CAT","eq","Yes",0.73911,3.41502,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32942","Math",11,11,4,"A",3,NA,"CAT","eq","Yes",0.76527,2.99157,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32946","Math",11,11,3,"D",3,NA,"CAT","eq","Yes",0.23981,5.52228,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32948","Math",11,11,3,"A",3,NA,"CAT","eq","Yes",0.50554,3.25631,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33663","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",0.91266,2.76356,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"33709","Math",11,11,1,"M",1,NA,"CAT","mi","Yes",0.45285,3.47241,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"33711","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",0.62798,2.75054,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"33713","Math",11,11,1,"J",1,NA,"CAT","mc","Yes",0.40373,1.45353,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33729","Math",11,11,1,"J",1,NA,"CAT","mc","Yes",0.40387,0.82961,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"33731","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",0.80213,2.4468,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33733","Math",11,11,1,"J",1,NA,"CAT","ms","Yes",1.08247,1.97261,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33735","Math",11,11,1,"J",2,NA,"CAT","mc","Yes",0.37953,0.26298,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33737","Math",11,11,1,"J",2,NA,"CAT","mc","Yes",0.50383,0.33138,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33944","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.67624,1.57721,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33946","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.45579,1.40019,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33950","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.51001,0.75514,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33952","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.37234,4.3128,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33954","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.63922,4.15885,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"33956","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.26132,4.75061,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"33958","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.58805,3.02739,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33964","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.65496,3.03221,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"33966","Math",11,11,1,"M",2,NA,"CAT","mi","Yes",0.48933,1.22207,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34160","Math",11,11,3,"E",3,NA,"CAT","mc","Yes",0.15653,5.54957,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34162","Math",11,11,3,"G",3,NA,"CAT","mi","Yes",0.24572,4.74461,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34177","Math",11,11,3,"A",2,NA,"CAT","ms","Yes",0.55861,3.85654,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34183","Math",11,11,3,"D",3,NA,"CAT","mc","Yes",0.44615,1.50283,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34187","Math",11,11,3,"B",3,NA,"CAT","sa","Yes",0.64266,3.51269,0,0,-0.34968,0.34968,NA,NA,NA,NA,NA,"",NA,0,0
"34201","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.35417,2.5109,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34203","Math",11,11,3,"B",3,NA,"CAT","mc","Yes",0.1081,5.36335,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"34346","Math",11,11,1,"G",2,NA,"CAT","eq","Yes",0.40796,0.96111,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
